video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date
QOmT_xCkBaY,BBC News Gujarati,UCYUPBf8y9ggcnpBxCKZteHA,1624473003.0,ગુજરાત સરકાર ઇ વાહનો ખરીદવા પર આપશે લાખોની સબસીડી : electric vehicle policy 2021 gujarat,ભારતમાં ધીમે ધીમે ઇલેક્ટ્રિક વિહિકલ અપનાવવાની શરૂઆત થઈ ચુકી છે ...,,https://i.ytimg.com/vi/QOmT_xCkBaY/hqdefault.jpg,2023-12-02 21:46:47.637045
GLcKwNX5KsM,Stock Fatafat,UCIOZlnGb8X6XeSgR7OMRceg,1626548008.0,LIC Disinvestment News | Maruti Suzuki Share News | EV Policy News | Rakesh Jhunjhunwala Buy PSU,Follow the link to open FREE Demat & Trading Account With Angel Broking ; http://tinyurl.com/teuetz8 #lic #marutisuzuki #spicejet ...,,https://i.ytimg.com/vi/GLcKwNX5KsM/hqdefault.jpg,2023-12-02 21:46:47.637061
ioA_bVudqXs,EVclub,UCXaO2UwzkF5dQfS_JayQohQ,1631975365.0,Madhya Pradesh EV Policy #shorts #evpolicy #electriccars,,,https://i.ytimg.com/vi/ioA_bVudqXs/hqdefault.jpg,2023-12-02 21:46:47.637077
ecVyXfUYSxw,TV9 Telugu Digital,UCg6JyAGrskayg14qJP3598g,1631670464.0,"EV Policy 2021 : Ather 450 Plus price slashed by Rs 24,000 in Maharashtra - TV9",EV Policy 2021 : Ather 450 Plus price slashed by Rs 24000 in Maharashtra - TV9 ▻TV9 Website : https://tv9telugu.com/ ▻News ...,,https://i.ytimg.com/vi/ecVyXfUYSxw/hqdefault.jpg,2023-12-02 21:46:47.637092
2vUQProVE5w,Indian Auto world,UCrp-OUwh-X8wsAc8oEv7-4A,1631613708.0,Maharashtra Government EV Policy Goes Live,maharashtragovernment #evpolicy.,,https://i.ytimg.com/vi/2vUQProVE5w/hqdefault.jpg,2023-12-02 21:46:47.637110
R9IJszaTAQs,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1623486145.0,SAVE 1.5 LAKH ON NEXON ELECTRIC SUV || EV POLICY 2021 || SINGH AUTO ZONE ||,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates along with latest ...",,https://i.ytimg.com/vi/R9IJszaTAQs/hqdefault.jpg,2023-12-02 21:46:47.637126
3yW4UUAEX0s,Autocar India,UCjWs7BxyjO5SLqevxSmp4vQ,1627119000.0,"Ford Figo auto prices, Audi e-tron launched, Rajasthan EV policy &amp; more | Quick News | Autocar India","Welcome to Autocar Quick News, your weekly round up of the latest happenings from the automotive world. Mayank Dhingra ...",,https://i.ytimg.com/vi/3yW4UUAEX0s/hqdefault.jpg,2023-12-02 21:46:47.637141
i299MB9gv04,Indie Journal,UCIn94dNI-ilBLzqxcVxCbKA,1626453100.0,"Made Simple: Maharashtra Electric Vehicle Policy, 2021 | Explained","MaharashtraEVPolicy #electricvehicles #EVPolicy2021 Maharashtra State Government, on Tuesday, unveiled the Maharashtra ...",,https://i.ytimg.com/vi/i299MB9gv04/hqdefault.jpg,2023-12-02 21:46:47.637157
XJ6GWA5neoM,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1632382022.0,WORLD&#39;S LARGEST ELECTRIC BUS ORDER IN INDIA || EV POLICY 2021 || EV NEWS || SINGH AUTO ZONE ||,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates along with latest ...",,https://i.ytimg.com/vi/XJ6GWA5neoM/hqdefault.jpg,2023-12-02 21:46:47.637172
6W_x3YYnLvY,EVclub,UCXaO2UwzkF5dQfS_JayQohQ,1631975009.0,Telangana EV Policy #shorts #evpolicy #electriccars #statepolicy,,,https://i.ytimg.com/vi/6W_x3YYnLvY/hqdefault.jpg,2023-12-02 21:46:47.637188
VZ-EXDdQEjM,Inergystat India,UCKywZsD4L9NxgkU4grNczsQ,1634031006.0,"Inergystat: Haryana drafts EV policy 2021, aims to promote manufacturing in a big way","electricvehicle #ev #evmanufacturing #evcharging #evci #chargingstation #batteryswapping #batteryrecycling In this video, we ...",,https://i.ytimg.com/vi/VZ-EXDdQEjM/hqdefault.jpg,2023-12-02 21:46:47.637203
HURus6f3ufk,Jay Kawale,UCblMANKcWqpXRKZxQ14wgTg,1626626319.0,Maharashtra new EV policy 2021 | #shorts #ytshorts,Hashtag #maharashtra #evpolicy #ev #electriccar Source:- Drive Spark.,,https://i.ytimg.com/vi/HURus6f3ufk/hqdefault.jpg,2023-12-02 21:46:47.637220
DPOm1O8Zy_U,Moto Muff,UChGpnCzFS3Mr9f0HK4eoEpg,1626863400.0,Electric Vehicle Policy 2021 Explained |Save Rs 2.75 Lakhs on EV|Maharashtra Electric Vehicle Policy,After the price drop for all the electric cars the tata nexon ev has become the most affordable ev in the market in passenger car ...,,https://i.ytimg.com/vi/DPOm1O8Zy_U/hqdefault.jpg,2023-12-02 21:46:47.637235
ErouxZfb8Yg,SolarOcta,UCH4OXFnWwm8piBjoact9H8A,1624716012.0,#shorts Haryana Electric vehicle Policy Draft 2021,Haryana Deputy CM Mr. Chautala Launched the Draft of State Electric Vehicle Policy 2021. Majorly focusing on Manufacturing of ...,,https://i.ytimg.com/vi/ErouxZfb8Yg/hqdefault.jpg,2023-12-02 21:46:47.637250
UGo44EP4xxQ,PVJ Educational (EV & Tech),UCV9biQWxC1RIHAtHxO5AxEg,1624370514.0,#shorts Gujarat&#39;s New Electric Vehicle Policy 2021 | Prasad Joshi,Gujarat's CM Shri Vijay Rupani sir shared new electric vehicles policy 2021 on Tuesday 22 June 2021. The policy promotes ...,,https://i.ytimg.com/vi/UGo44EP4xxQ/hqdefault.jpg,2023-12-02 21:46:47.637266
f_W2BYd7Z84,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1626674669.0,2.75 LAKH EV SUBSIDY ON ELECTRIC CARS IN INDIA 2021 || EV POLICY INDIA || EV NEWS || SINGH AUTO ZONE,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates along with latest ...",,https://i.ytimg.com/vi/f_W2BYd7Z84/hqdefault.jpg,2023-12-02 21:46:47.637281
3JESrj0e2ps,Jatin Mangla,UCpMgAMBzLzKv0KXhqHtUGjQ,1631824399.0,"Maharashtra Ev Policy 2021 |  Full Details , When other State launch?kasa fyda la","Maharashtra Ev Policy 2021 | Full Details , When other State launch?kasa fyda la #Maharashtra #maharashtraevpolicy2021.",,https://i.ytimg.com/vi/3JESrj0e2ps/hqdefault.jpg,2023-12-02 21:46:47.637296
Dsp_oQACRkQ,SolarOcta,UCH4OXFnWwm8piBjoact9H8A,1627200014.0,"EV News Week 3 July 2021 - Rajasthan EV policy , Mercedes, Tesla &amp; much more","This video Compiles all the BIG NEWS in Electric Vehicles for the Third week of July 2021. Welcome to SolarOcta, our weekly ...",,https://i.ytimg.com/vi/Dsp_oQACRkQ/hqdefault.jpg,2023-12-02 21:46:47.637312
xqnyZ_sl3vc,ev futures bangla,UC9PT97Vv2dgyk8I-cnyUbLg,1630258978.0,Odisha govt start EV policy .    👍  west bengal govt now ready to start EV policy . 👍,Odisha's wait is over . West Bengal's wait is coming to an end. #Odisha_ev_policy #west_bengal_ev_policy #EV_policy ...,,https://i.ytimg.com/vi/xqnyZ_sl3vc/hqdefault.jpg,2023-12-02 21:46:47.637328
PobTt1JfKM4,EV Telugu,UCK_XEK6GaKE1VHne_Jif92Q,1612710374.0,2021 Telangana Electric Vehicle Policy |  0 TAX  | EV Policy Telangana | EV Telugu,2021 Telangana Electric Vehicle Policy | 0 TAX | EV Policy Telangana | EV Telugu Telangana Electric Vehicle Policy 2021 Full ...,,https://i.ytimg.com/vi/PobTt1JfKM4/hqdefault.jpg,2023-12-02 21:46:47.637343
s-5W9od_b4U,Manu Academy,UCjSjBG3PNcIKLuFZ2Dn3q8A,1624384812.0,Highlights of Gujarat Electric Vehicle Policy-2021 I Subsidy on Electric Vehicle in Gujarat,Gujarat_EV_Policy_2021 Telegram : https://t.me/manuacademy (@manuacademy) Twitter: ...,,https://i.ytimg.com/vi/s-5W9od_b4U/hqdefault.jpg,2023-12-02 21:46:47.637359
cFuR8ruuMnw,EV Radar,UClM8P9i6aq6YrPvgYdhv9eg,1631871012.0,Assam EV Policy 2021 - upto ₹150000 Benefit on Electric Scooter &amp; Cars - Amazing Incentives ➡ JustEV,Latest EV's in India - https://justev.info Check other State EV Policies ...,,https://i.ytimg.com/vi/cFuR8ruuMnw/hqdefault.jpg,2023-12-02 21:46:47.637375
QRuGIle9Ov8,All About EV,UCx10cmFF5vdZZnLDBNMkIUA,1631439044.0,Uttarakhand &amp; Assam New EV policy.,Music: Mornings Musician: Jeff Kaale We don't own any of the content shown in this video and are using it only for educational ...,,https://i.ytimg.com/vi/QRuGIle9Ov8/hqdefault.jpg,2023-12-02 21:46:47.637391
LVprxMj3SaM,Electric Vehicles India,UC_ebLnatS9Fje8LhydkCqOg,1630250027.0,"Simple One Funding, Odisha EV Policy, Ola Electric Scooter, EV News 148",Electric Vehicles News Today: Simple One Plans to Raise $100 Million Funding Odisha EV Policy 2021 Ola Plans to Raise $1 ...,,https://i.ytimg.com/vi/LVprxMj3SaM/hqdefault.jpg,2023-12-02 21:46:47.637406
A_TbBblVb6w,Competiton Boss,UCc4aqZ8Lmpp_zC9csAC4o-Q,1612460080.0,UGC NET Exam 2021 New Guideline &amp; Notification | EV Policy Delhi | Switch Delhi Campaign | NTA NET |,UGC NET Exam 2021 New Guideline & Notification | EV Policy Delhi | Switch Delhi Campaign | NTA NET | UGC / NTA NET Exam ...,,https://i.ytimg.com/vi/A_TbBblVb6w/hqdefault.jpg,2023-12-02 21:46:47.637422
BwhP7TyURjg,Plug in รถพลังงานทางเลือก,UC2Jb5gBXsDlPEs1OdVpqsQw,1639570451.0,Mercedes Benz EV Policy in Thailand / เมอร์เซเดส-เบนซ์ ผลักดันอุตสาหกรรมยานยนต์ไทยสู่ยานยนต์ไฟฟ้า,เมอร์เซเดส-เบนซ์ (ประเทศไทย) เน้นย้ำความมุ่งมั่นในการเปลี่ยนโลกให้สะอาดขึ้นอย่างต่อเนื่องตามนโยบายระดับโลกของเมอร์เซเดส-เบนซ์ เอจี ...,,https://i.ytimg.com/vi/BwhP7TyURjg/hqdefault.jpg,2023-12-02 21:46:47.637437
1Qe9bqREMsQ,ANI News,UCtFQDgA8J8_iiwc5-KoAQlg,1638353133.0,Himachal Pradesh Cabinet approves Draft Electric Vehicle Policy,HimachalPradesh #ElectricVehiclePolicy #SureshBhardwaj #ChargingStations #Shimla Subscribe Now ▻ https://bit.ly/2UV4ygi ...,,https://i.ytimg.com/vi/1Qe9bqREMsQ/hqdefault.jpg,2023-12-02 21:46:47.637453
1Qe9bqREMsQ,ANI News,UCtFQDgA8J8_iiwc5-KoAQlg,1638353133.0,Himachal Pradesh Cabinet approves Draft Electric Vehicle Policy,HimachalPradesh #ElectricVehiclePolicy #SureshBhardwaj #ChargingStations #Shimla Subscribe Now ▻ https://bit.ly/2UV4ygi ...,,https://i.ytimg.com/vi/1Qe9bqREMsQ/hqdefault.jpg,2023-12-02 21:46:48.246673
Qjm1ydemPDE,Biz Pedia,UCDBN9UwGJ8IMdQNasx7GLOA,1638865774.0,EV Tech News #02 Tesla new HQ | Goa ev policy | Ola E-scooters delivery | Kawasaki hybrid bikes,EV Tech News #02 Tesla new HQ | Goa ev policy | Ola E-scooters delivery | Kawasaki hybrid bikes #EVTechNews ...,,https://i.ytimg.com/vi/Qjm1ydemPDE/hqdefault.jpg,2023-12-02 21:46:48.246696
nHllKeewSmQ,EV Brief,UCcfMmB4d6kCZ18Enob8TEYg,1620313213.0,"EV Brief Podcast 34- In conversation with Dr. Alina Dini, energy policy expert on EVs and renewables","This week, we speak with Dr. Alina Dini, who has a vast amount of experience in clean energy and electric vehicle policy. It was a ...",,https://i.ytimg.com/vi/nHllKeewSmQ/hqdefault.jpg,2023-12-02 21:46:48.246715
5vcKZejlGis,EV Radar,UClM8P9i6aq6YrPvgYdhv9eg,1630923133.0,Maharashtra EV Policy 2021 for Electric Scooters &amp; Cars - Early Bird ₹2.5 Lakh Incentive ➡ JustEV,Latest EV's in India - https://justev.info SUBSCRIBE #JustEV Hindi - https://bit.ly/JustEVhin & English https://bit.ly/JustEVeng Follow ...,,https://i.ytimg.com/vi/5vcKZejlGis/hqdefault.jpg,2023-12-02 21:46:48.246732
ieKZbum7CLg,Hindustan Times,UCm7lHFkt2yB_WzL67aruVBQ,1616085716.0,"Vehicle scrapping policy: Nitin Gadkari lists tax incentives, benefits for EV","Under the government's vehicle scrapping policy, about 5 per cent rebate on new cars would be offered to buyers on scrapping of ...",,https://i.ytimg.com/vi/ieKZbum7CLg/hqdefault.jpg,2023-12-02 21:46:48.246749
byqlGBrVijY,भारत जनता समाचार,UCJ4X7h9Jeps3o-CwBVB3_EQ,1612441393.0,Delhi CM Mr. Arvind Kejriwal on EV Policy (Electric Vehicle Policy),Delhi CM Mr. Arvind Kejriwal on EV Policy (Electric Vehicle Policy),,https://i.ytimg.com/vi/byqlGBrVijY/hqdefault.jpg,2023-12-02 21:46:48.246765
vhC-DDKVCKU,Gulsi Technew,UC85gkdUxSdCe1J4DYWH9OBA,1623593565.0,Delhi EV Policy New Update 2021 | Electric 2 Wheeler | EV NEWS 2021🇮🇳,Asha karta hu dosto apko video jarur pasand ayegi. Dhanyawad #DelhiEvPolicy #EvPolicy2021 #EvNews2021 ...,,https://i.ytimg.com/vi/vhC-DDKVCKU/hqdefault.jpg,2023-12-02 21:46:48.246782
t0FgR_XMq2I,EeVe India,UCWh-pFapCTgkg7xGjiC7Tag,1635949766.0,| EeVe India | Govt. EV Policy | #RideIntoTheFuture,GOOD NEWS FOR EV RIDERS - Odisha Govt. allows 100% exemption on taxes for electric vehicles. *SOURCE CREDITS - OTV .,,https://i.ytimg.com/vi/t0FgR_XMq2I/hqdefault.jpg,2023-12-02 21:46:48.246799
ZVhaqvCFMDQ,PVJ Educational (EV & Tech),UCV9biQWxC1RIHAtHxO5AxEg,1631905213.0,Finally Maharashtra EV Policy 2021 is Live |  ₹2.5 Lakh Benefits on 4 wheeler |  ₹25K on 2 wheeler,"Guys, finally on 13th of Sept 2021, Maharashtra State EV Policy 2021 is live & is being implemented across the state. To is video ...",,https://i.ytimg.com/vi/ZVhaqvCFMDQ/hqdefault.jpg,2023-12-02 21:46:48.246816
B_sZJxoOwiY,Pratap Vlogs,UCHA6p163wX9PCTjW4FprYaQ,1626462919.0,🔴 Gujrat EV policy All Electric scooter specially Okinawa  more then Subsidy @pratapvlogs3166 🔥🔥,Electricindia #Electricupdatenews 🏍️   Electric India 🏍️   Voice Made Pratap Sahoo Edit made Pratap sahoo Owner of ...,,https://i.ytimg.com/vi/B_sZJxoOwiY/hqdefault.jpg,2023-12-02 21:46:48.246834
mkWbWEVUehI,SKM AutoTech,UCxAhOW4JwC4Qmi-oKDHHy-Q,1627216251.0,MAHARASTRA New EV Policy 2021|Save Rs 2.75 Lakhs Upto on Electric Vehicle In MAHARASTRA By SKM Vlogs,"Maharashtra EV Policy 2021 - 42000 Incentives on Electric two wheelers, 50000 Incentives on Electric 3 wheelers and 1.5 lakh ...",,https://i.ytimg.com/vi/mkWbWEVUehI/hqdefault.jpg,2023-12-02 21:46:48.246850
JsRLFprwfI4,SolarOcta,UCH4OXFnWwm8piBjoact9H8A,1626586534.0,"EV News Week 2 July 2021 - Goa , Andhra , Maharashtra EV policy, TATA Hydrogen Bus, Hero Electric","This video Compiles all the BIG NEWS in Electric Vehicles for the Second week of July 2021. Welcome to SolarOcta, our weekly ...",,https://i.ytimg.com/vi/JsRLFprwfI4/hqdefault.jpg,2023-12-02 21:46:48.246866
GYacp4UxQvw,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1623326468.0,BEST STATE EV POLICY 2021|| H2 FUEL CELL POLICY INDIA 2021 || SINGH AUTO ZONE ||,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates along with latest ...",,https://i.ytimg.com/vi/GYacp4UxQvw/hqdefault.jpg,2023-12-02 21:46:48.246883
920Ahv-WIYs,ev futures bangla,UC9PT97Vv2dgyk8I-cnyUbLg,1631190040.0,Assam govt start EV policy. // When will ev policy start in west Bengal?,Assam govt has taken very good initiative keeping in mind the environment. I hope West Bengal will make a big announcement ...,,https://i.ytimg.com/vi/920Ahv-WIYs/hqdefault.jpg,2023-12-02 21:46:48.246899
Yivy6UJtoN4,WION,UC_gUM8rL-Lrg6O3adPW9K1g,1610146855.0,Gravitas: India&#39;s Electric Vehicle strategy,India wants to be the world's top Electronic Vehicle Manufacturer. Importing the element adds to the cost of the car. How does ...,,https://i.ytimg.com/vi/Yivy6UJtoN4/hqdefault.jpg,2023-12-02 21:46:48.246915
1a5LZlOlvz0,carandbike,UCGRIgtqal_cC7V_cD-Zylkg,1624395629.0,2021 MINI Range Prices | 2021 Gujarat EV Policy | Tamil Nadu Auto Production,The top automotive stories of the day - 2021 MINI 3-door range launched in India. The 2021 Gujarat EV Policy has been ...,,https://i.ytimg.com/vi/1a5LZlOlvz0/hqdefault.jpg,2023-12-02 21:46:48.246931
8bMcBNNEo3s,Buyers Talk,UCfgqfnDLvi9uZuMscRakdyQ,1626545598.0,"Electric Vehicle Policy in Maharashtra For E bike , E cars 2021 | Maharashtra EV subsidy #Evehicle","Electric Vehicle Policy in Maharashtra For E bike , E cars | Electric Vehicle Subsidy in Maharashtra | Maharashtra Electric Vehicle ...",,https://i.ytimg.com/vi/8bMcBNNEo3s/hqdefault.jpg,2023-12-02 21:46:48.246947
W9Y047NVw0Q,CleanTechnica Industry,UCUVOfY-4VYpK0X4Gqhe_deg,1627432921.0,European EV sales &amp; policy trends in several specific countries,Jose Pontes of EAFO and EV Volumes runs through EV sales trends and policies that influence them in several European ...,,https://i.ytimg.com/vi/W9Y047NVw0Q/hqdefault.jpg,2023-12-02 21:46:48.246963
1_64GL0Tv7E,THOUGHTCTRL,UCf7ulBnxmRsoUoJY4Yt977A,1640892601.0,Electric Vehicle policy of Delhi Government | @THOUGHTCTRL| #shorts,Electric Vehicle policy of Delhi Government | @THOUGHTCTRL | #shorts WATCH NEXT : Top 5 Richest Youtuber Kids: ...,,https://i.ytimg.com/vi/1_64GL0Tv7E/hqdefault.jpg,2023-12-02 21:46:48.246979
MSYCu3Asz6s,Decode Indian,UCaeKIjRSVL09oFmPQ2Dof8g,1626789084.0,Maharashtra Govt. Launches Electric vehicle policy 2021 l Maharashtra New EV Policy 2021,Maharashtra Govt. Launches Electric vehicle policy 2021 l Maharashtra New EV Policy 2021 The Maharashtra government ...,,https://i.ytimg.com/vi/MSYCu3Asz6s/hqdefault.jpg,2023-12-02 21:46:48.246995
bx1PToYMhn8,JustEV English,UC-m9lwLEkiudLvK5ZpFmWBw,1631547005.0,"Uttarakhand EV Policy 2021 - Upto ₹50,000 Benefit on Electric Scooters &amp; Cars Purchase ➡ JustEV",Latest EV's in India - https://justev.info Check other State EV Policies ...,,https://i.ytimg.com/vi/bx1PToYMhn8/hqdefault.jpg,2023-12-02 21:46:48.247011
v7aSVCT5apc,EV ASSAM,UCw8sGRBiURzWmePEuEA3wew,1631387550.0,ELECTRIC VEHICLE POLICY ASSAM 🙏#electric #electriccar #s1 #s1pro #markone #olaelectric #simpleenergy,,,https://i.ytimg.com/vi/v7aSVCT5apc/hqdefault.jpg,2023-12-02 21:46:48.247027
Z41GAKk8IUA,JustEV English,UC-m9lwLEkiudLvK5ZpFmWBw,1632231004.0,No SUBSIDY in Karnataka EV Policy 2021 - No Road Tax &amp; Registration Fees Benefit ➡ JustEV,Latest EV's in India - https://justev.info Check other State EV Policies ...,,https://i.ytimg.com/vi/Z41GAKk8IUA/hqdefault.jpg,2023-12-02 21:46:48.247043
6UU3c00wSxI,EV Radar,UClM8P9i6aq6YrPvgYdhv9eg,1630836622.0,"EV News #1 - Registration Fees, Electric XUV700, Maharastra EV Policy, Tata Tigor EV, Audi e-tron GT",Latest EV's in India - https://justev.info Watch EVNews in English - https://www.youtube.com/watch?v=loqjzCUwTWw SUBSCRIBE ...,,https://i.ytimg.com/vi/6UU3c00wSxI/hqdefault.jpg,2023-12-02 21:46:48.247059
LZ641U831RU,Study Vibes Edu,UCKMVdDwQ03HVj3-FrmJJoiQ,1627129802.0,Maharashtra launches new EV Policy 2021,Shorts #UPSC #IAS #PCS #RAS #Current_Affairs #Rajasthan Telegram channel links:- ...,,https://i.ytimg.com/vi/LZ641U831RU/hqdefault.jpg,2023-12-02 21:46:48.247075
s8v3u4nzJws,Ev's,UCXyfwAqdAhgNDcYz3LkApnQ,1629972644.0,Rajstan EV policy 2021                           #evpolicy #subsidy,,,https://i.ytimg.com/vi/s8v3u4nzJws/hqdefault.jpg,2023-12-02 21:46:48.247090
X45H_M4hjQE,EVclub,UCXaO2UwzkF5dQfS_JayQohQ,1631975857.0,Uttar Pradesh EV Policy #shorts #evpolicy #electriccars,,,https://i.ytimg.com/vi/X45H_M4hjQE/hqdefault.jpg,2023-12-02 21:46:48.247106
zX07coqNeO4,Vk life,UC6-yvL1SC-MDL-bmlJRSzow,1632323918.0,Electric Car पर 1.5 लाख की Subsidy 😱 // नयी Electric Vehicle Policy तैयार ! 🔥🔥 #shorts #vklife,Electric Car पर 1.5 लाख की Subsidy // नयी Electric Vehicle Policy तैयार ! #shorts #vklife. Must Watch:- ₹7 ...,,https://i.ytimg.com/vi/zX07coqNeO4/hqdefault.jpg,2023-12-02 21:46:48.247122
ju8Zk6KerBA,EV Bangla,UCKYGy9nOMZwS20LCqCTfBCw,1630165138.0,When is the subsidy credited to your account? | Electric Vehicle Purchase steps | EV Bengali,There is a confusion whether the subsidy is credited to account or whether it is already deducted from the ex-showroom price of ...,,https://i.ytimg.com/vi/ju8Zk6KerBA/hqdefault.jpg,2023-12-02 21:46:48.247138
FwJnPumoYg8,Climate Samurai,UCzMH-gXD3EeE3j7ewIqZsNw,1622263726.0,"Lithium Urban Technologies acquires SmartCommute, electric 2 wheelers sales, Maha EV Policy 2021","This week's EV News Wrap includes acquisition of SmartCommute, electric two wheelers sales market, Maharashtra EV Policy ...",,https://i.ytimg.com/vi/FwJnPumoYg8/hqdefault.jpg,2023-12-02 21:46:48.247157
cr7S3OxWXaw,Electroheads,UCgrtRCRLtmBzle7rjJxDUsg,1621193486.0,The reason Australia hates electric cars,Rich takes a look at why electric cars are struggling to catch-on in Australia. And it turns out it's a complicated and unnerving story.,,https://i.ytimg.com/vi/cr7S3OxWXaw/hqdefault.jpg,2023-12-02 21:46:48.247174
vDp-ViFC32c,Regular Gyan,UCmny-iFw83HEOWg-2SNBX8w,1617617179.0,Delhi&#39;s New EV Policy Explained in brief (Hindi),,,https://i.ytimg.com/vi/vDp-ViFC32c/hqdefault.jpg,2023-12-02 21:46:48.247190
n5R6d5VuNVk,shivtechintelugu,UCd0746EM7f7USdWjdDFm0iw,1631295026.0,Telangana EV Policy 2021 in Telugu | 0 TAX   EV Telugu,"Telangana EV Policy 2021 in Telugu | 0 TAX EV Telugu In October 2020, #Telangana has announced its #EV Policy for a period ...",,https://i.ytimg.com/vi/n5R6d5VuNVk/hqdefault.jpg,2023-12-02 21:46:48.247205
7jTdv4omGwU,Amit Vlogs10,UC8MfaKD3KSfN957xZOVHY2Q,1631813010.0,Ola Electric Scooter  S1 And S1 Pro Price  in Maharashtra | EV Policy kya hai ? #olaelectricscooter,OlaScooter#OlaEVMaharashtra#OlaScooterpricemaharashtra# Hello and Welcome To My YouTube Channel - The Ola S1 and ...,,https://i.ytimg.com/vi/7jTdv4omGwU/hqdefault.jpg,2023-12-02 21:46:48.247222
4pUoSHIYsBM,I VIMAL SOLANKI Shorts,UCmV4PnyqYKHz3kkgpQxPdRg,1640853291.0,JWS EV Policy,It is very important that you should have a clear understanding of the type of instrument and the market before making any ...,,https://i.ytimg.com/vi/4pUoSHIYsBM/hqdefault.jpg,2023-12-02 21:46:48.247238
9HoivtKq37Y,JustEV English,UC-m9lwLEkiudLvK5ZpFmWBw,1632144601.0,"Rajasthan EV Policy 2021 - upto ₹10,000 Benefit on Electric Scooters &amp; SGST Reimbursement ➡ JustEV",Latest EV's in India - https://justev.info Check other State EV Policies ...,,https://i.ytimg.com/vi/9HoivtKq37Y/hqdefault.jpg,2023-12-02 21:46:48.247259
Hk1eRcmGJ-4,JustEV English,UC-m9lwLEkiudLvK5ZpFmWBw,1631888232.0,Assam EV Policy 2021 - upto ₹150000 Benefit on Electric Scooter &amp; Cars - Amazing Incentives ➡ JustEV,Latest EV's in India - https://justev.info heck other State EV Policies - https://www.youtube.com/playlist?list... SUBSCRIBE JustEV ...,,https://i.ytimg.com/vi/Hk1eRcmGJ-4/hqdefault.jpg,2023-12-02 21:46:48.247275
rIJNSWSVkFY,OREO TECHNOLOGY,UC2CHh0nwWCHcdwHNjzKsvlA,1630265405.0,ODISHA EV POLICY 2021 #odisha #evpolicy #evindia #electricvehicles #ev,ODISHA EV POLICY 2021 #odisha #evpolicy #evindia #electricvehicles #ev #evinindia #evinodisha #teslacars #teslamodelx ...,,https://i.ytimg.com/vi/rIJNSWSVkFY/hqdefault.jpg,2023-12-02 21:46:48.247291
HlqshQPfFnU,carandbike,UCGRIgtqal_cC7V_cD-Zylkg,1626290461.0,2021 Land Rover Discovery Price | Maharashtra EV Policy | Tata Xpres-T,The top automotive stories of the day - 2021 Land Rover Discovery facelift launched in India. Maharashtra announces revised EV ...,,https://i.ytimg.com/vi/HlqshQPfFnU/hqdefault.jpg,2023-12-02 21:46:48.247307
qmsJwWxFOJQ,Wheels Hour,UCR9BYKPfqOO6BGgZmz6WulQ,1637698429.0,New EV policy in delhi|new EV policy|दिल्ली NCR की नई POLICY| Also watch my |Ola electric scooter,New EV policy in delhi|new EV policy|दिल्ली NCR की नई POLICY #newevpolicy #evpolicyindelhi #pollution ...,,https://i.ytimg.com/vi/qmsJwWxFOJQ/hqdefault.jpg,2023-12-02 21:46:48.247324
ymFDHP7Zp_E,ETV Telangana,UC6ickpgDIsltU_-8CbZaksQ,1633695178.0,దేశంలోనే ఆదర్శమైన ఈవీ పాలసీ తీసుకువచ్చాం : కేటీఆర్  | KTR On EV Policy,ఎలక్ట్రిక్ వాహన రంగంలో తెలంగాణ 5 వేల 600 కోట్ల పెట్టుబడులను ...,,https://i.ytimg.com/vi/ymFDHP7Zp_E/hqdefault.jpg,2023-12-02 21:46:48.247359
aaj3kAt8rzI,EV SaGa,UCC0pvMC8ipqSoX7o3obCN6w,1631818188.0,"Maharashtra EV Policy, Maharashtra Earlybird Incentive, Ola price after Maharashtra EV Policy,","This video covers maharashtra ev Policy, maharashtra early bird incentive,price of ola after Maharashtra EV Policy,price of Tata ...",,https://i.ytimg.com/vi/aaj3kAt8rzI/hqdefault.jpg,2023-12-02 21:46:48.247376
pE7xecf7PNo,Moto Dost,UCW8KSg0zjiC5Z-qQXGtolpA,1624629624.0,"🔥 68,000 Subsidy On Revolt RV400 🔥 | Fame 2 | Gujrat New EV policy",68000 Subsidy On Revolt RV400 | Fame 2 | Gujrat New EV policy #68000Subsidy #revoltrv400 #fame2 follow me on Instagram( ...,,https://i.ytimg.com/vi/pE7xecf7PNo/hqdefault.jpg,2023-12-02 21:46:48.247392
