video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date
GDApQr9MOJg,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1601013736.0,Do you know which state First launch EV Policy ? || EV NEWS 2020 || SINGH AUTO ZONE ||,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates along with latest ...",,https://i.ytimg.com/vi/GDApQr9MOJg/hqdefault.jpg,2023-12-02 20:53:18.408995
-gBP2GRjEmc,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1600794084.0,Delhi govt start planning for 200 EV charging stations || EV POLICY 2020 || SINGH AUTO ZONE ||,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates along with latest ...",,https://i.ytimg.com/vi/-gBP2GRjEmc/hqdefault.jpg,2023-12-02 20:53:18.409035
vCaJbrBfXOw,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1604323660.0,BEST EV POLICY IN INDIA 2020 || EV NEWS 2020 || SINGH AUTO ZONE ||,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates along with latest ...",,https://i.ytimg.com/vi/vCaJbrBfXOw/hqdefault.jpg,2023-12-02 20:53:18.409076
HO6YZvChN1U,Future Mobility EV,UCsNQyGodIZdyO1wfTVTmNgQ,1597663947.0,"FuMo EV News #4 - Delhi EV Policy, Mahindra seeking partners, Hyundai&#39;s Wonder Warranty &amp; more..","This video is from my weekly news update series. If you like this type of content, please consider subscribing to this channel.",,https://i.ytimg.com/vi/HO6YZvChN1U/hqdefault.jpg,2023-12-02 20:53:18.409115
bQlL5xNDacE,Dr. Basharat's Politics and Technology Channel  ,UCdr3ZwiyAvzijt0Xrk0VJ8Q,1605613822.0,Govt working to produce 4 wheelers under EV policy,Govt working to produce 4 wheelers under EV policy.,,https://i.ytimg.com/vi/bQlL5xNDacE/hqdefault.jpg,2023-12-02 20:53:18.409168
YvgMmGPdcNc,"ISTP | Institute of Science, Technology and Policy",UCNo4cM7cVbxirn_G5UmDuSQ,1591877700.0,What drives public support for policies to enhance electric vehicle adoption?,"In our new #ISTP4Public video, ISTP PhD student Gracia Brückmann shares the core findings of her and Thomas Bernauer´s ...",,https://i.ytimg.com/vi/YvgMmGPdcNc/hqdefault.jpg,2023-12-02 20:53:18.409209
r47V-hOB2QM,Electric Vehicle Lovers,UCu6BnZMIIxYm2p2FDIzSCJA,1591921563.0,EV Policy New,,,https://i.ytimg.com/vi/r47V-hOB2QM/hqdefault.jpg,2023-12-02 20:53:18.409249
7-ZqDG5g4xA,Down To Earth,UCIB_MLJZL0T_s5OUuqhmbVA,1597146053.0,What is Delhi government&#39;s new policy on electric vehicles?,The Delhi government on August 7 unveiled its new policy to promote electric vehicles in the state. Anumita Roychowdhury ...,,https://i.ytimg.com/vi/7-ZqDG5g4xA/hqdefault.jpg,2023-12-02 20:53:18.409289
AH4p79Hhrlo,ETV Telangana,UC6ickpgDIsltU_-8CbZaksQ,1604061226.0,Minister KTR Launches | New Electric Vehicle Policy,Minister KTR Launches | New Electric Vehicle Policy #NewsOfTheDay #EtvTelangana.,,https://i.ytimg.com/vi/AH4p79Hhrlo/hqdefault.jpg,2023-12-02 20:53:18.409329
YASGjKAevuc,Cars Master,UCNxf9OAQ3kww6nz9PuUhoYg,1592860896.0,First EV Policy Is Approved In Pakistan | Electric Vehicles Future | CarsMaster,First EV Policy Is Approved In Pakistan | Electric Vehicles Future | CarsMaster Here is the video of Electric Vehicle Policy in ...,,https://i.ytimg.com/vi/YASGjKAevuc/hqdefault.jpg,2023-12-02 20:53:18.409370
S1E8SQde5rk,TEDx Talks,UCsT0YIqwnpJCM-mx7-gSA4Q,1580516134.0,The Contradictions of Battery Operated Vehicles  | Graham Conway | TEDxSanAntonio,NOTE FROM TED: This talk only reflects the speaker's personal views and interpretation. Several claims in this talk lack scientific ...,,https://i.ytimg.com/vi/S1E8SQde5rk/hqdefault.jpg,2023-12-02 20:53:18.409410
Eh9r2-zO6N4,Get Electric Vehicle,UCVa8-8TQqL2X_n6U5r9uovw,1602321856.0,How to START an EV CHARGING STATION Business in INDIA | Government Policy and Requirements.,How to start an electric vehicle charging station business in India? What are the requirements to meet to start a public charging ...,,https://i.ytimg.com/vi/Eh9r2-zO6N4/hqdefault.jpg,2023-12-02 20:53:18.409451
EDPE7v5ZYO8,AutoWheels,UCgtwk5-YCUZfhQEdbfwdLYA,1592388027.0,Finally GOVT approved Electric Vehicle Policy for next 5 Years | Auto News #09 | AutoWheels,This video is all about new Electric Vehicle Auto Policy by GOVT of Pakistan for next 5 years. This is a great news and all the ...,,https://i.ytimg.com/vi/EDPE7v5ZYO8/hqdefault.jpg,2023-12-02 20:53:18.409491
qQiB-qhCRf0,Hindustan Times,UCm7lHFkt2yB_WzL67aruVBQ,1577871667.0,Metro Matters | The nuts and bolts of Delhi&#39;s new Electric Vehicle policy,"In this episode of Metro Matters, Hindustan Times' metro editor Shivani Singh speaks to Jasmine Shah, vice chairperson on the ...",,https://i.ytimg.com/vi/qQiB-qhCRf0/hqdefault.jpg,2023-12-02 20:53:18.409532
J1-mjq7RqO4,V6 News Telugu,UCDCMjD1XIAsCZsYHNMGVcog,1604062675.0,"Electric Vehicle Policy Launch LIVE || Telangana EV Summit || KTR, Ajay Kumar || V6 News","Ministers KTR , Ajay Kumar Launching of Electric Vehicle Policy at the Telangana EV Summit. ధరణి షురూ..సారు ...",,https://i.ytimg.com/vi/J1-mjq7RqO4/hqdefault.jpg,2023-12-02 20:53:18.409573
Pxyj7kCzwFc,Gaming Rules!,UCvIWBOfYGXYQQQORhjAJKCQ,1606313306.0,Kanban EV - How to Play - Full tutorial video,Support the channel on Patreon: https://www.patreon.com/gamingrules Gaming Rules! is a channel providing you with ...,,https://i.ytimg.com/vi/Pxyj7kCzwFc/hqdefault.jpg,2023-12-02 20:53:18.409614
-fdEaqYw36c,Top Viral Tv Pk,UCi8wGRq1ZcpWA_OZiHxdj3Q,1608401144.0,new electric vehicle policy pakistan | e vehicles policy 2021| e vehicles 2020 | electric vehicles|,new electric vehicle policy pakistan | e vehicles policy 2021| e vehicles 2020 | electric vehicles| #ElectricCars Follow us on ...,,https://i.ytimg.com/vi/-fdEaqYw36c/hqdefault.jpg,2023-12-02 20:53:18.409655
mbA7p2d-4hs,"DigiiMento: GATE, NTA NET & Other CSE Exam Prep",UC-x_kRNcI1102UR5SmXOrpg,1597396250.0,Electric Vehicles (EV) Policy 2020 | Electric cars to be cheaper | Current Affairs,Get access to all comprehensive course content in a systematic manner. Call us on 9821876104/02 or email us at ...,,https://i.ytimg.com/vi/mbA7p2d-4hs/hqdefault.jpg,2023-12-02 20:53:18.409695
057qVTbgvAE,Al Hassan Motors,UCCgaZZWZ1PclYV-hqTRQpXw,1608597980.0,EV Policy In Pakstan | Electrical Cars Coming Soon in Pakistan | Electrical Vehicle Policy Pakistan,EV Policy In Pakstan | Electrical Cars Coming Soon in Pakistan | Electrical Vehicle Policy Pakistan electrical vehicle policy 2020 ...,,https://i.ytimg.com/vi/057qVTbgvAE/hqdefault.jpg,2023-12-02 20:53:18.409735
DaC2j1ZpIv0,Dr. Basharat's Politics and Technology Channel  ,UCdr3ZwiyAvzijt0Xrk0VJ8Q,1594644788.0,Pakistan&#39;s EV Policy Draws Criticism as Electric Cars are not Covered in it,Pakistan's EV Policy Draws Criticism as Electric Cars are not Covered in it.,,https://i.ytimg.com/vi/DaC2j1ZpIv0/hqdefault.jpg,2023-12-02 20:53:18.409774
GlHMN3Daio4,MEKRIDO GROUP,UCP6TTggqH4gbkdvbRZap8Mw,1597186561.0,TELANGANA Electric Vehicles Policy #EV #TELANGANA #KCR #GOGREEN #MAKEININDIA #EVpolicyByTelangana,This video is about the Electric vehicle policy by Telangana state. A strong set of signatories joined the coalition effort. Mahindra ...,,https://i.ytimg.com/vi/GlHMN3Daio4/hqdefault.jpg,2023-12-02 20:53:18.409814
eNi3QUxprNU,12 Minutes to CLAT,UCqPmroF7a5DlhpRxGv_U0YA,1597052993.0,"Delhi Electric Vehicle Policy (August 2020) I Pollution in India, Features &amp; Issues I Keshav Malpani","In this session, I have discussed the Delhi Electric Vehicle policy announced and enforced by the CM of Delhi, Arvind Kejriwal, ...",,https://i.ytimg.com/vi/eNi3QUxprNU/hqdefault.jpg,2023-12-02 20:53:18.409853
-gEoxb_ZXCw,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1602568272.0,NEW DELHI EV POLICY LATEST UPDATE 2020 || EV NEWS 2020 || SINGH AUTO ZONE ||,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates along with latest ...",,https://i.ytimg.com/vi/-gEoxb_ZXCw/hqdefault.jpg,2023-12-02 20:53:18.409893
RDi2_LJO4mI,EV Gyan,UC11Baiogm-m6Pfu_XLBiLmw,1609183834.0,EV TALKS #156 | DELHI EV policy data update | TESLA booking open in india | Hero electric tie-up 🔥,EV TALKS #156 | DELHI EV policy data update | TESLA booking open in india | Hero electric tie-up MY NEW BACKUP ...,,https://i.ytimg.com/vi/RDi2_LJO4mI/hqdefault.jpg,2023-12-02 20:53:18.409934
3AUHjTUPErk,Electric Vehicle News India,UC1v_I-wMeanmXCmI97-mg5Q,1601513036.0,"Electric Vehicle News India #5, Delhi EV Policy Review Part 2, Incentives on Charging Stations","Electric Vehicle News India #5, Delhi EV Policy Review Part 2, Incentives on Charging Stations.",,https://i.ytimg.com/vi/3AUHjTUPErk/hqdefault.jpg,2023-12-02 20:53:18.409974
4cTaK5fOYtE,Jagran Josh,UCYXYA4wnUN79uwxUe0NAW9Q,1597426277.0,Delhi Electric Vehicle Policy क्या है? | What is Delhi Electric Vehicle Policy?,"On August 7, 2020, Chief Minister Arivind Kejriwal launched 'Delhi Electric Vehicle Policy' to waive the registration fee and road ...",,https://i.ytimg.com/vi/4cTaK5fOYtE/hqdefault.jpg,2023-12-02 20:53:18.410015
7CB-kVMhDME,ETV Telangana,UC6ickpgDIsltU_-8CbZaksQ,1596876420.0,Delhi Announces State EV Policy | to Supplement Centre&#39;s Clean Vehicle Push,Delhi Announces State EV Policy | to Supplement Centre's Clean Vehicle Push #LatestNews #EtvTelangana.,,https://i.ytimg.com/vi/7CB-kVMhDME/hqdefault.jpg,2023-12-02 20:53:18.410055
uyJ7zhfp3DU,Electric Vehicle News India,UC1v_I-wMeanmXCmI97-mg5Q,1600809638.0,EV NEWS- Understanding Delhi EV Policy,"Hi, we discuss the recent announcements by Delhi government on electric policy.",,https://i.ytimg.com/vi/uyJ7zhfp3DU/hqdefault.jpg,2023-12-02 20:53:18.410095
aG5AkBslfOs,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1599989520.0,NEW DELHI EV POLICY LATEST UPDATE || EV NEWS 2020 || SINGH AUTO ZONE ||,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates.In this video we ...",,https://i.ytimg.com/vi/aG5AkBslfOs/hqdefault.jpg,2023-12-02 20:53:18.410135
IUj_M-MqY9g,PluginIndia Electric Vehicles,UCWjHDFIZoWIaHqnCT8M4lnQ,1607540780.0,The PluginIndia Show : Mahindra Electric&#39;s Focus | Can Delhi sell 27 lakh EV&#39;s by 2024?,"We start the new episode of The PluginIndia Show, by discussing the happenings in the Indian EV World for December 2020 Here ...",,https://i.ytimg.com/vi/IUj_M-MqY9g/hqdefault.jpg,2023-12-02 20:53:18.410175
40VNoOn9CPM,EV Gyan,UC11Baiogm-m6Pfu_XLBiLmw,1604337738.0,EV TALKS #121 | TELANGANA Ev policy | Okaya charging station | EESL invests 37 crore | Ev news 🔥,EV TALKS #121 | TELANGANA Ev policy | Okaya charging station | EESL invests 37 crore | Ev news electric vehicle latest ...,,https://i.ytimg.com/vi/40VNoOn9CPM/hqdefault.jpg,2023-12-02 20:53:18.410215
IUj_M-MqY9g,PluginIndia Electric Vehicles,UCWjHDFIZoWIaHqnCT8M4lnQ,1607540780.0,The PluginIndia Show : Mahindra Electric&#39;s Focus | Can Delhi sell 27 lakh EV&#39;s by 2024?,"We start the new episode of The PluginIndia Show, by discussing the happenings in the Indian EV World for December 2020 Here ...",,https://i.ytimg.com/vi/IUj_M-MqY9g/hqdefault.jpg,2023-12-02 20:53:19.020653
40VNoOn9CPM,EV Gyan,UC11Baiogm-m6Pfu_XLBiLmw,1604337738.0,EV TALKS #121 | TELANGANA Ev policy | Okaya charging station | EESL invests 37 crore | Ev news 🔥,EV TALKS #121 | TELANGANA Ev policy | Okaya charging station | EESL invests 37 crore | Ev news electric vehicle latest ...,,https://i.ytimg.com/vi/40VNoOn9CPM/hqdefault.jpg,2023-12-02 20:53:19.020675
OEHm6M1vHJM,Electric Chris [Chris Vanderstock],UCGDun67wpWMPGAOb_dNraOA,1608490804.0,2021 Tesla Model 3 in Australia | Model Y&#39;s ready | EV policy failure | Renewable News 21/12/20,00:00 - Intro 00:18 - Boring Expansion 02:55 - VW augmented heads-up 04:00 - Zoox moves up 05:30 - Cheaper batteries 07:20 ...,,https://i.ytimg.com/vi/OEHm6M1vHJM/hqdefault.jpg,2023-12-02 20:53:19.020692
MGxMilokMZ0,Tech Urdu.PK,UCC7KicGN_H23hYe0kK5JnhA,1587502922.0,Japanese Car Makers Telling Govt to Delay the Electric Vehicle Policy In Pakistan,Pakistanioo Aoo Mery Facebook Per Gup Lagain Facebook Page https://www.facebook.com/Tech-UrduPK-1010567855748509/ ...,,https://i.ytimg.com/vi/MGxMilokMZ0/hqdefault.jpg,2023-12-02 20:53:19.020709
gOiMnTiruOc,Sharazi Cars,UCKPdxfkgL98hJBlfNy8zxDA,1608243774.0,😍 Government has approved Pakistan’s electric vehicle Policy for cars | SharaziCars.PK,Government has approved Pakistan's electric vehicle Policy for cars | SharaziCars.PK #Electric_Car_Policy Second Channel Link: ...,,https://i.ytimg.com/vi/gOiMnTiruOc/hqdefault.jpg,2023-12-02 20:53:19.020730
tOEcnaQn9Hk,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1596969244.0,NEW DELHI ELECTRIC VEHICLE POLICY 2020 || EV Policy Telangana || EV NEWS 2020 || SINGH AUTO ZONE ||,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates.In this video we ...",,https://i.ytimg.com/vi/tOEcnaQn9Hk/hqdefault.jpg,2023-12-02 20:53:19.020747
ePDAb3CDf4g,Dr. Basharat's Politics and Technology Channel  ,UCdr3ZwiyAvzijt0Xrk0VJ8Q,1590572880.0,Pakistan Becomes Second Developing Country to introduce Electrical Vehicles (EV) Policy,Pakistan Becomes Second Developing Country to introduce Electrical Vehicles (EV) Policy.,,https://i.ytimg.com/vi/ePDAb3CDf4g/hqdefault.jpg,2023-12-02 20:53:19.020763
WeCIXOQ-CVI,10TV News Telugu,UCfymZbh17_3T_UhgjkQ9fRQ,1604034942.0,ఎలక్ట్రిక్ వాహనాల రేట్లు తగ్గుతాయా?| Minister KTR To Release New Electric Vehicle Policy | 10TV,ఎలక్ట్రిక్‌ వాహనాల పాలసీ విడుదల | Minister KTR To Release New Electric Vehicle Policy | 10TV News ...,,https://i.ytimg.com/vi/WeCIXOQ-CVI/hqdefault.jpg,2023-12-02 20:53:19.020779
e94BVWahEt4,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1602308868.0,Most popular electric 3 wheeler in India || BEST EV POLICY || EV NEWS 2020 || SINGH AUTO ZONE ||,"Welcome to SINGH AUTO ZONE, in this YouTube channel we share Latest Electric Vehicle news and updates along with latest ...",,https://i.ytimg.com/vi/e94BVWahEt4/hqdefault.jpg,2023-12-02 20:53:19.020794
2ojlHGNEK-c,EV Gyan,UC11Baiogm-m6Pfu_XLBiLmw,1606678207.0,DELHI EV POLICY  सटीक जानकारी | सिर्फ  first 1k buyer milegi subsidy ?|doubt clear video with proof🔥,DELHI EV POLICY की सटीक जानकारी | sirf 1000 Ev's par milegi subsidy ? |doubt clear video with proof   MY NEW ...,,https://i.ytimg.com/vi/2ojlHGNEK-c/hqdefault.jpg,2023-12-02 20:53:19.020810
ZQEKfwut1Xg,Manish Sisodia at Work,UCJqWKwBmPpdA6ZdCk4mLpMQ,1596801067.0,Launching Electric Vehicle Policy by CM Arvind Kejriwal || 07 August 2020,"To watch this and many more videos, click on http://www.youtube.com/c/ManishSisodiaAtWork Launching Electric Vehicle Policy, ...",,https://i.ytimg.com/vi/ZQEKfwut1Xg/hqdefault.jpg,2023-12-02 20:53:19.020825
lP6NKXr1uzU,Electric Vehicles India,UC_ebLnatS9Fje8LhydkCqOg,1604954664.0,"Tirupati Electric Bus, eKuv 100 Electric Car,Tata Nexon EV Police Car,TN EV Policy EV: News 117",Electric vehicles news today Tata Nexon EV delivered to Kerala MVD Police Department Mahindra eKuv 100 launch date Tirupati ...,,https://i.ytimg.com/vi/lP6NKXr1uzU/hqdefault.jpg,2023-12-02 20:53:19.020841
gNa22nU9clE,EV Telugu,UCK_XEK6GaKE1VHne_Jif92Q,1604073763.0,Telangana Electric Vehicle Policy 2020 Full Details in Telugu,"Telangana Electric Vehicle Policy 2020 Full Details in Telugu As a part of Telangana EV policy 2020, there Will be no registration ...",,https://i.ytimg.com/vi/gNa22nU9clE/hqdefault.jpg,2023-12-02 20:53:19.020856
ICUwSFs7MOw,International Energy Agency,UCiMPkzrVSCEDm3TatvdVylw,1593018068.0,Introduction to Global EV Outlook 2020,"In this webinar, the main authors of the Global EV Outlook 2020 will discuss some of the main findings of the report, including the ...",,https://i.ytimg.com/vi/ICUwSFs7MOw/hqdefault.jpg,2023-12-02 20:53:19.020872
HUG7YAD-ojE,HYBIZTV HD,UCeoyATtDjeDXGQzH2ANaYzQ,1597078223.0,Electric Vehicle Policy of Delhi Government,The Centre for Science and Environment (CSE) has welcomed the notification of Electric Vehicle Policy by the Delhi government ...,,https://i.ytimg.com/vi/HUG7YAD-ojE/hqdefault.jpg,2023-12-02 20:53:19.020888
68KvVi5Bukk,ThePrint,UCuyRsHZILrU7ZDIAbGASHdA,1596815162.0,Delhi CM Arvind Kejriwal launches &#39;progressive&#39; electric vehicle policy to tackle pollution,"ThePrintUncut Delhi CM Arvind Kejriwal launched a new ""progressive"" electric vehicle policy in the national capital to tackle ...",,https://i.ytimg.com/vi/68KvVi5Bukk/hqdefault.jpg,2023-12-02 20:53:19.020904
69WPoMFQ4Co,92 Digital,UC2g8WrjKpUrUSEWJQoClzOw,1591975827.0,Govt Introduces first national electric vehicle policy | 12 June 2020 | TSP,"Talk Shows Pakistan brings you the hottest live news, breaking news and round-ups. This is in addition to the current affairs ...",,https://i.ytimg.com/vi/69WPoMFQ4Co/hqdefault.jpg,2023-12-02 20:53:19.020920
SpK8rxd8vtQ,Hindustan Times,UCm7lHFkt2yB_WzL67aruVBQ,1596820052.0,How will Delhi Electric Vehicle Policy help? CM Arvind Kejriwal answers,Chief Minister Arvind Kejriwal on Friday launched 'Delhi Electric Vehicle Policy' under which his government will waive the ...,,https://i.ytimg.com/vi/SpK8rxd8vtQ/hqdefault.jpg,2023-12-02 20:53:19.020935
ypzEggyhIC8,IndiaTV,UCttspZesZIDEwwpVIgoZtWQ,1596813614.0,Electric Vehicle Policy aims to boost Delhi&#39;s economy: Delhi CM,"For more videos, visit https://www.indiatvnews.com/video or https://www.indiatv.in/video Subscribe to IndiaTV and don't forget to ...",,https://i.ytimg.com/vi/ypzEggyhIC8/hqdefault.jpg,2023-12-02 20:53:19.020950
S4hvG75rbqY,Gulsi Technew,UC85gkdUxSdCe1J4DYWH9OBA,1606942728.0,DELHI EV Policy Update 2020 || upto 7000 off on electric bicycle || Hurry Up || EV NEWS 2020 HINDI,"namaskar dosto aj humne baat ki delhi ev policy update k bare me , asha hai apko jankari pasand ayegi. DHANAYAWAD ...",,https://i.ytimg.com/vi/S4hvG75rbqY/hqdefault.jpg,2023-12-02 20:53:19.020966
hs0vcupiUeo,Wheels In India,UCvZB4Rck2elzU2-rwIGIB6A,1597258232.0,Latest Car News Ep. 2 | Delhi Govt. Ev Policy | Nexon EV subscription | Kia Sonet | 12 August 2020,Welcome to this channel Latest Car News for This week ( 12 August 2020) Delhi government EV policy explained In detailed Tata ...,,https://i.ytimg.com/vi/hs0vcupiUeo/hqdefault.jpg,2023-12-02 20:53:19.020981
5SzSmZ2ysnQ,Company helpdesk,UCgOHKI1scuQg5zKHeQRdaGQ,1597620253.0,Delhi Electric Vehicle Policy 2020,In this video viewer will get information regarding new Delhi Electric Vehicle Policy 2020. EV Policy: ...,,https://i.ytimg.com/vi/5SzSmZ2ysnQ/hqdefault.jpg,2023-12-02 20:53:19.020997
