video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date
uZXr7y81MO0,Electric Nation,UCPbR-AiOtE0P7dP8hCHzIAw,1663399643.0,Subcidy On EV Charging Stations,The central government is working to amend the Faster Adoption and Manufacturing of Hybrid and Electric Vehicles (FAME II) ...,,https://i.ytimg.com/vi/uZXr7y81MO0/hqdefault.jpg,2023-12-02 20:48:22.044515
bsm-CEpGvko,Asset Yogi,UCsNxHPbaCWL1tKw2hxGQD6g,1670092216.0,EV vs Petrol Car &amp; Bike Analysis for 2023| Do Electric Vehicles Make Sense?|Tata Nexon EV Vs Petrol,EV Cars vs Petrol Cars & Bikes. Are electrical vehicles the future of cars? Complete cost & benefit analysis of Tata Nexon EV and ...,,https://i.ytimg.com/vi/bsm-CEpGvko/hqdefault.jpg,2023-12-02 20:48:22.044547
UsbVvFxdS5g,The Expatriate Consultancy,UC-qH477Em7cj52t0v432ZRg,1653507430.0,Why Does Norway Have So Many Electric Cars?🔌,ev #Norway #Tesla There is a country in the world where 75% of all vehicles sold are electric. It is Norway. But how does Norway ...,,https://i.ytimg.com/vi/UsbVvFxdS5g/hqdefault.jpg,2023-12-02 20:48:22.044581
BaXHCw19rE8,News18 Rajasthan,UC7FlLbNo66YsCEAPuJITiNg,1662059909.0,"Rajasthan में Electric Vehicle Policy लागू, परिवहन मंत्री Brijendra Ola के साथ Exclusive बातचीत",Electric Vehicle Policy | राजस्थान में आज गुरुवार से इलेक्ट्रिक व्हीकल नीति ...,,https://i.ytimg.com/vi/BaXHCw19rE8/hqdefault.jpg,2023-12-02 20:48:22.044615
nHYiKXOP4Qc,pranjal kamra,UCwAdQUuPT6laN-AQR17fe1g,1652980296.0,World’s Biggest EV Company is Indian !,Think about it ! How many ppl Tesla transports each day ? And how many people indian railway transports ?,,https://i.ytimg.com/vi/nHYiKXOP4Qc/hqdefault.jpg,2023-12-02 20:48:22.044648
JS4gYCYI0kg,Wealth SaGa Global,UC1Jo6UXxw-hh8atJdLYQthw,1642426467.0,Delhi Govt Electric Vehicle Policy  ! Top Stocks | Garima Dubey,Sign Up DMAT for 0 Brokerage Investment & join our Private Group https://zerodha.com/open-account?c=ZMPQMD Sign up for ...,,https://i.ytimg.com/vi/JS4gYCYI0kg/hqdefault.jpg,2023-12-02 20:48:22.044680
vP9AK9lhsdU,Delhi Government,UC2mHUT1O3q_oIG0QqLqe1Zg,1662889878.0,"Delhi Govt की EV Policy पकड़ रही है रफ्तार, Electric Vehicle खरीदने वालों की बढ़ी तादाद","Delhi Govt की EV Policy पकड़ रही है रफ्तार, Electric Vehicle खरीदने वालों की बढ़ी तादाद ...",,https://i.ytimg.com/vi/vP9AK9lhsdU/hqdefault.jpg,2023-12-02 20:48:22.044713
Z7LgPZFS-0g,"Anant,The Car Explorer",UCRtPCMPOTNVU4QvqG_E3UUg,1651335951.0,Haryana Electric Vehicle Policy Updates🥳.To Implement soon.#ev,Haryana Ev Policy status.,,https://i.ytimg.com/vi/Z7LgPZFS-0g/hqdefault.jpg,2023-12-02 20:48:22.044746
aYmmDf9BUpo,COMMUN80,UCZ8LXUeKLrr7bXe6HbEjz3g,1669553248.0,Indian EV Policy | What is EV Policy? | Benefits of Electric Vehicles Policy for MSME,"This video talks about the Benefits of EV Policy for Consumers, Manufacturers and MSMEs. EV (Electric Vehicle) Policy is ...",,https://i.ytimg.com/vi/aYmmDf9BUpo/hqdefault.jpg,2023-12-02 20:48:22.044780
WtONhjUdBRc,Dekho EV,UCzHdMhJmhIzfnoFvKLTR81w,1665785210.0,Uttar pradesh Subsidy finally aagyi. | UP EV POLICY #shorts,,,https://i.ytimg.com/vi/WtONhjUdBRc/hqdefault.jpg,2023-12-02 20:48:22.044812
fWwEK7jr2x0,Daksh Agnihotri,UCHi7AM2Daer4q9pFhuUVnrQ,1670355240.0,Electric gadi lene se pehle soch lena🤣🤣 Nexon EV #shorts #comedy #tata,,,https://i.ytimg.com/vi/fWwEK7jr2x0/hqdefault.jpg,2023-12-02 20:48:22.044845
mXpmVe8FSZo,Middleman VB,UCuNxMC_A2h6Dnca2PKevRGQ,1662154871.0,Rajasthan EV Police 2022 I electric Vehicle policy,Middleman VB is dedicated to giving high-quality and informative videos to everyone who wishes to learn and start their business.,,https://i.ytimg.com/vi/mXpmVe8FSZo/hqdefault.jpg,2023-12-02 20:48:22.044877
ooRkO1mELrc,Global News,UChLtXXpo4Ge1ReTEboVvTDg,1671659273.0,Canada sets 2026 target for mandating electric vehicle sales,"Speaking at a press conference in Concord, Ont., on Wednesday, parliamentary secretary to the minister of natural resources and ...",,https://i.ytimg.com/vi/ooRkO1mELrc/hqdefault.jpg,2023-12-02 20:48:22.044910
HJPD8r9exXQ,INSURANCE GURU,UCJ9nUJ3peaDDyTOmlmV4MzQ,1651504501.0,Electric Vehicle Policy Underwriting| Electric Bike | Electric Car | #electricvehicle #ev #insurance,Electric Vehicle Policy Underwriting uiic agent's portal Electric Bike Electric Car watch this video till end and please do like share ...,,https://i.ytimg.com/vi/HJPD8r9exXQ/hqdefault.jpg,2023-12-02 20:48:22.044943
eCqC7IjKWNA,Business Standard,UCQsob4fGjHWhYHW0OLb6rew,1652423442.0,"TMS Ep171: Gig worker shortage, EV policy, markets, sedition law",Why is India facing a shortage of gig workers? Will India's policies help it win the EV race? Will summer cheer hydrate consumer ...,,https://i.ytimg.com/vi/eCqC7IjKWNA/hqdefault.jpg,2023-12-02 20:48:22.044976
QnAQsGT9F8k,The Electric Viking,UCjzi56cxvmEDwjo1Bd2Yxpg,1658223003.0,Aussie Prime Minister fights &#39;illegal worst EV policy in the world&#39;,Aussie Prime Minister fights 'illegal worst EV policy in the world' Join this channel to get access to perks▻ ...,,https://i.ytimg.com/vi/QnAQsGT9F8k/hqdefault.jpg,2023-12-02 20:48:22.045009
6shCzVhlCLQ,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1646897408.0,BEST ELECTRIC VEHICLE POLICY STATE IN INDIA  || EV NEWS 2022 || SINGH AUTO ZONE ||,JOIN MEMBERSHIP FOR EV BUSINESS OPPORTUNITY AND CONSULTATION ...,,https://i.ytimg.com/vi/6shCzVhlCLQ/hqdefault.jpg,2023-12-02 20:48:22.045056
B0Kga6nt4kc,The Tribune,UCc8J8UvzwMZHnO0MX1NTmSw,1663779222.0,"Finally, Chandigarh rolls out e-vehicle policy",chandigarh #evehicles #incentives #chargingstation Read story here: https://tinyurl.com/4fzzue25 The UT Administration has ...,,https://i.ytimg.com/vi/B0Kga6nt4kc/hqdefault.jpg,2023-12-02 20:48:22.045091
antrCp9NmB0,European Parliament,UCvU4p_w08osQsrNi_I4ZtDA,1666123244.0,Zero-emission cars by 2035: new EU rules explained,"By 2035, all new cars manufactured for the EU market should produce zero-emissions. This is what Parliament is aiming for with ...",,https://i.ytimg.com/vi/antrCp9NmB0/hqdefault.jpg,2023-12-02 20:48:22.045125
TxNkJfj5ejs,Eviate - Electric Vehicles,UCf56g-VY-sSOUI31XxVjjfw,1649689781.0,Delhi Government&#39;s EV policy now includes E-Cycles - Subsidies included,Delhi Government's EV policy now includes E-Cycles - Subsidies included . Click the link below to learn more: ...,,https://i.ytimg.com/vi/TxNkJfj5ejs/hqdefault.jpg,2023-12-02 20:48:22.045158
m4v2UPsbUQ4,ET Now Swadesh,UCD3CdwT8lTCe5ZGHbUBxmWA,1665679622.0,"UP EV Policy Update: UP सरकार ने Electric Vehicle Policy को मंजूरी दी, क्या है खास बातें?","उत्तर प्रदेश (UP) सरकार की Cabinet में EV पॉलिसी को मंजूरी दे दी गई, UP में EVs ...",,https://i.ytimg.com/vi/m4v2UPsbUQ4/hqdefault.jpg,2023-12-02 20:48:22.045191
xWZASS8kSxk,Jake on Finance,UCGcewJ7YI1s2hkkpiWZwCxQ,1662524342.0,President Biden&#39;s EV Policy is Dumb,Thanks for watching! Follow Me⤵️ • TikTok - https://www.tiktok.com/@jakeonfinance?lang=en • Instagram ...,,https://i.ytimg.com/vi/xWZASS8kSxk/hqdefault.jpg,2023-12-02 20:48:22.045225
D-pOw-bGg-A,Electric Vehicles India,UC_ebLnatS9Fje8LhydkCqOg,1643717616.0,Big Battery Swapping Policy For EV Announced in Budget | FM Nirmala Sitharaman,Big Battery Swapping Policy For EV Announced in Budget by FM Nirmala Sitharaman #budget2022 #evnewpolicy This is a quick ...,,https://i.ytimg.com/vi/D-pOw-bGg-A/hqdefault.jpg,2023-12-02 20:48:22.045258
dissCueWxBE,MIT Mobility Initiative,UC5RJa_Z0i8pRleRvaYLp-5w,1670637935.0,"Dan Sperling - EV Policy and Regulation As Seen by a Regulator, Academic, and Policy Wonk","The transition from combustion engines to electric propulsion is underway. Policy plays a central role. In this talk, Professor ...",,https://i.ytimg.com/vi/dissCueWxBE/hqdefault.jpg,2023-12-02 20:48:22.045292
L4BQhipkK_8,CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,1662314408.0,How Electric Vehicles Will Change The Midwest Economy,"After manufacturing's 40-year cycle of decline in the U.S., officials in Washington are trying to bring it back. This move could be a ...",,https://i.ytimg.com/vi/L4BQhipkK_8/hqdefault.jpg,2023-12-02 20:48:22.045325
f1s6ZY8bPeI,MediaTube,UCDihTsCD_sXX1wgQNzK_OvA,1670435480.0,EV Battery Insurance Claim? What you should know.. Electric Car battery claim kaise kare?,Q.1) EV Battery Insurance Claim? What you should know Q.2) Electric gaadi ke battery ka insurance claim kaise le? Q.3) Electric ...,,https://i.ytimg.com/vi/f1s6ZY8bPeI/hqdefault.jpg,2023-12-02 20:48:22.045358
X-MDdnrSBqI,Ride With Mayur,UCiPGsi7ivNACvctGKnk4vyQ,1664810894.0,⚡Simple energy simple one Battery Approval status | battery production | Ev policy | ride with mayur,Simple energy simple one Battery Approval status | Simple one update | Ev policy | ride with mayur simple one battery approval ...,,https://i.ytimg.com/vi/X-MDdnrSBqI/hqdefault.jpg,2023-12-02 20:48:22.045391
Ulu07Wdst50,I'm a Rasta For Life (National Board of Comments).,UCbjYXZoc6frTHmEX8qvy8Yw,1658282442.0,E.V.  Policy; Comment: electric vehicle incentives: #10docket: &quot;for the Jamaican &quot;working class&quot;,"IDD; MOF; NCDA; MTM; Introduce the ""Electric Vehicle Policy"" in Jamaica, and if it's affordable for the ""working class and middle ...",,https://i.ytimg.com/vi/Ulu07Wdst50/hqdefault.jpg,2023-12-02 20:48:22.045425
mITeZLD25oI,"Anant,The Car Explorer",UCRtPCMPOTNVU4QvqG_E3UUg,1650543133.0,New Updates On Ev Policy Of Maharashtra Explained#ev#electriccar#evpolicy,What are the benefits available under Maharashtra Ev policy after 31.03.2022. Nexon ev xz+ to get upto 2 lac 90 thousand ...,,https://i.ytimg.com/vi/mITeZLD25oI/hqdefault.jpg,2023-12-02 20:48:22.045457
uXK4NszL81A,Adda247 Odia,UCBS2TBsSg4bl--zknEC6cbQ,1649234774.0,Odisha EV Policy 2022 | New EV Policy Launched By Odisha Govt | For Promotion Of E-Vehicles,"Adda247 Odia Giveaway Google Form - https://forms.gle/dswW7avt7cgbNAqu7 Odisha EV Policy 2022, New EV Policy Launched ...",,https://i.ytimg.com/vi/uXK4NszL81A/hqdefault.jpg,2023-12-02 20:48:22.045490
XWq-Mq1Uqpw,CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,1643162517.0,"Why Tesla, GM And Other EV Companies Have A Fire Problem","Electric vehicles provide a path toward a greener future, but they can be especially dangerous when they catch fire. While car fires ...",,https://i.ytimg.com/vi/XWq-Mq1Uqpw/hqdefault.jpg,2023-12-02 20:48:22.045523
wm_m9SqamEY,Farhan Rasheed TV,UCTJo4cnaD2tXGkJBDL39PWQ,1669663928.0,Electric Scooter के Grahak इस  Video को ज़रूर देखें? EV Policy Indian Govt का सबसे बड़ा मज़ाक?,Electric Scooter के Grahak इस Video को ज़रूर देखें? EV Policy Indian Govt का सबसे बड़ा मज़ाक?,,https://i.ytimg.com/vi/wm_m9SqamEY/hqdefault.jpg,2023-12-02 20:48:22.045567
bsmppJmPo5w,Business Today,UCaPHWiExfUWaKsUtENLCv5w,1663238360.0,U.P. Rolls Out Draft Electric Vehicle Policy 2022-27,EV #Electric Vehicle #UP #EVs #ElectricVehicles #ElectricVehiclePolicy #HybridVehicles #Uttar Pradesh Uttar Pradesh has rolled ...,,https://i.ytimg.com/vi/bsmppJmPo5w/hqdefault.jpg,2023-12-02 20:48:22.045600
nBTH7Njt-2Y,SHERA UNIVERSAL,UC5p4HOH7SUCroIruAYuXlSg,1667746873.0,Haryana EV subsidy 2022!!How to apply for electric Vehicle subsidy in Haryana,Is Haryana EV policy launched? #Which states are giving subsidy on electric cars? #Is there any tax exemption on EV car loan?,,https://i.ytimg.com/vi/nBTH7Njt-2Y/hqdefault.jpg,2023-12-02 20:48:22.045634
IHCsClszxkI,The Climate Group,UCl8sYOIxUDprXrCnbPIQYNQ,1658752145.0,Panel discussion: A multi-stakeholder dialogue to catalyse state EV policies in India,"The panel consisted of: 1. Sudhendu J Sinha, Adviser, Infrastructure Connectivity –Transport and Electric Mobility, NITI Aayog 2.",,https://i.ytimg.com/vi/IHCsClszxkI/hqdefault.jpg,2023-12-02 20:48:22.045667
njvV_NlPmGM,CNBC-TV18,UCmRbHAgG2k2vDUvb3xsEunQ,1661186714.0,Delhi&#39;s Electric Vehicle Policy: Transport Minister Kailash Gahlot Speaks On The Roadmap| Newscentre,Delhi's #EV policy completes two years. Parikshit Luthra talks to Transport Minister Kailash Gahlot about the milestones achieved ...,,https://i.ytimg.com/vi/njvV_NlPmGM/hqdefault.jpg,2023-12-02 20:48:22.045700
3_CTD7l-080,Child Life Zone Fort Worth,UCh0dQZrEJBnbr-gXFny3r2w,1642213239.0,"Pop &amp; Tech - The Metaverse, EV Policy, &amp; Super Hero Movies!","This video was brought to you by CLZ TV. A proud addition to the family of Cook Children's in Fort Worth, Texas. CLZ TV and ...",,https://i.ytimg.com/vi/3_CTD7l-080/hqdefault.jpg,2023-12-02 20:48:22.045733
00V-TDsy29I,NBC News,UCeY0bbntWzzVIaj2z3QigXg,1661483700.0,California Will Require All New Cars Sold To Be Zero-Emission By 2035,California air quality officials voted to require all new cars sold in the state to be zero-emission vehicles by 2035. NBC News' ...,,https://i.ytimg.com/vi/00V-TDsy29I/hqdefault.jpg,2023-12-02 20:48:22.045766
BeDzYNzAT6w,Delhi Government,UC2mHUT1O3q_oIG0QqLqe1Zg,1661348781.0,"देखिए कैसे Delhi Govt की EV Policy Pollution कम करने में कर रही मदद, पूरे देश में हो रही है चर्चा","देखिए कैसे Delhi Govt की EV Policy Pollution कम करने में कर रही है मदद, पूरे देश में ...",,https://i.ytimg.com/vi/BeDzYNzAT6w/hqdefault.jpg,2023-12-02 20:48:22.045799
NkegevVgQOg,Oneindia Hindi | वनइंडिया हिंदी,UCOjgc1p2hJ4GZi6pQQoXWYQ,1665678090.0,"Yogi Government का बड़ा फैसला, UP में New Electric Vehicle Policy 2022 लागू | वनइंडिया हिंदी | *News",New Electric Vehicle Policy 2022: योगी सरकार (Yogi Government) ने यूपी (Uttar Pradesh) में ...,,https://i.ytimg.com/vi/NkegevVgQOg/hqdefault.jpg,2023-12-02 20:48:22.045832
4gCt42yw3ZY,"Anant,The Car Explorer",UCRtPCMPOTNVU4QvqG_E3UUg,1646163753.0,Gujarat EV Policy Every Details Explained.#ev #electriccar,Gujarat ev policy explained. Nexon ev to get 1.50 lacs subsidy.,,https://i.ytimg.com/vi/4gCt42yw3ZY/hqdefault.jpg,2023-12-02 20:48:22.659030
Nw6CL-KiqAQ,"Anant,The Car Explorer",UCRtPCMPOTNVU4QvqG_E3UUg,1658337804.0,Haryana Ev Policy#ev,Take a look out at Haryana Ev Policy.,,https://i.ytimg.com/vi/Nw6CL-KiqAQ/hqdefault.jpg,2023-12-02 20:48:22.659103
Mf9SZoFzYb0,Dr Sophie Scamps,UCpalg5n5H6KuG7SazMKdQEg,1651461599.0,Independents Launch EV Policies on Sky News - Federal Election 2022,Independents are challenging seats across Sydney for the 2022 election. Sophie Scamps launched an Electric Vehicle policy ...,,https://i.ytimg.com/vi/Mf9SZoFzYb0/hqdefault.jpg,2023-12-02 20:48:22.659159
sWZaYlRKOXs,Automotive News,UCyKkVoaKY-5dPx3SWD69CzA,1666208930.0,FIRST SHIFT - 10/19/2022: Fisker looks at U.S. EV policy,Fisker looks at U.S. EV policy | Mercedes-Benz's positive outlook | European new-car sales | Small town labor woes?,,https://i.ytimg.com/vi/sWZaYlRKOXs/hqdefault.jpg,2023-12-02 20:48:22.659213
Q3St71AFFOI,Utkarsh Classes,UCLuBF4Xr1-BIpcpFFm7zp7w,1666539010.0,New Electric Vehicle Policy of Rajasthan 2022 | General Knowledge | Narendra Sir,ElectricVehicalPolicy #Rajasthangk #NarendraSir New Electric Vehicle Policy of Rajasthan 2022 | General Knowledge | Narendra ...,,https://i.ytimg.com/vi/Q3St71AFFOI/hqdefault.jpg,2023-12-02 20:48:22.659264
wpSRr_B_0_I,CNBC-TV18,UCmRbHAgG2k2vDUvb3xsEunQ,1661585409.0,Delhi&#39;s Electric Vehicle Policy: Kailash Gahlot Talks About Milestones Achieved &amp; Road Ahead,"In an exclusive interview with CNBC-TV18, Gehlot said the Delhi government will be able to set up almost 300 charging stations, ...",,https://i.ytimg.com/vi/wpSRr_B_0_I/hqdefault.jpg,2023-12-02 20:48:22.659315
FQA-VwHyFDQ,Delhi Government,UC2mHUT1O3q_oIG0QqLqe1Zg,1661713859.0,DDCD Vice Chairperson Jasmine Shah ने Delhi Govt की EV Policy के बारे में बताया | Delhi Government,Watch Other Speeches of Arvind Kejriwal 1. Arvind Kejriwal on Delhi Water Crisis: https://bit.ly/2O8DsQ7 2. Arvind Kejriwal ने ...,,https://i.ytimg.com/vi/FQA-VwHyFDQ/hqdefault.jpg,2023-12-02 20:48:22.659363
z3dibFvwAYA,NBT Auto,UCYRIDmCOzFcgkpp1f-wWcrQ,1670856665.0,क्या साल 2024 से भारत में सस्ते होने लगेंगे Electric Vehicle? क्या है Modi सरकार का प्लान | NBT Life,electricvehicle #ev #electricvehiclebattery Several steps have been taken by the Government of India to promote electric vehicles ...,,https://i.ytimg.com/vi/z3dibFvwAYA/hqdefault.jpg,2023-12-02 20:48:22.659413
grNhI8cYA80,Tell me News,UCD7al5JwarqDEKH1zagizKg,1663035638.0,"Rajasthan Implements New EV Policy, Sanctions Rs. 40 Crore as EV Purchase Grant","Rajasthan Implements New EV Policy, Sanctions Rs. 40 Crore as EV Purchase Grant-- The images for the video materials are ...",,https://i.ytimg.com/vi/grNhI8cYA80/hqdefault.jpg,2023-12-02 20:48:22.659462
Chp9VlSs25c,The Guardian,UCHpw8xwDNhU9gdohEcJu4aA,1645710046.0,How green are electric cars? | It&#39;s Complicated,There's no denying that electric vehicles are what most of us will be driving in the near-future. Countries around the world have ...,,https://i.ytimg.com/vi/Chp9VlSs25c/hqdefault.jpg,2023-12-02 20:48:22.659511
jRhUpRBZEiQ,"Anant,The Car Explorer",UCRtPCMPOTNVU4QvqG_E3UUg,1654794209.0,Rajasthan Electric Vehicle Policy Implemented#ev #electric,Here you will get all details on Rajasthan ev policy.,,https://i.ytimg.com/vi/jRhUpRBZEiQ/hqdefault.jpg,2023-12-02 20:48:22.659585
6IrXVlK2PU0,MarketingTutorship,UCYfKTlLXUCyhhmffqbEHt5A,1653334200.0,Elon Musk Believes Biden&#39;s EV Policy is &quot;Controlled By Unions&quot;,Hit the subscribe button for more interesting shorts! Fair Use Copyright Disclaimer *Copyright Disclaimer Under Section 107 of the ...,,https://i.ytimg.com/vi/6IrXVlK2PU0/hqdefault.jpg,2023-12-02 20:48:22.659620
W3M1UYhpKWU,Mycarhelpline. com,UCe3DPalEieE_zrWK97_QkEA,1652985003.0,TOP 5 PROBLEMS IN EV CARS. BIGGEST ISSUE WITH ELECTRIC CAR !!,Here are Top 5 Problems from Real World scenario about EV Cars. Know what issues can a consumer face in terms of buying an ...,,https://i.ytimg.com/vi/W3M1UYhpKWU/hqdefault.jpg,2023-12-02 20:48:22.659654
A_Z3yZrkuGg,Shine Electric Vehicles,UCs3_lVHDs9pWGg4X91GjSRw,1666286779.0,UP EV Policy 2022 for Two-Wheeler #shorts #ytshorts #youtubeshorts,UP EV Policy 2022 for Two-Wheeler #shorts #ytshorts #youtubeshorts.,,https://i.ytimg.com/vi/A_Z3yZrkuGg/hqdefault.jpg,2023-12-02 20:48:22.659688
LE5ahZXnNMc,BBC News Hindi,UCN7B-QD0Qgn2boVH5Q0pOWg,1669366805.0,Electric Cars in India: इलेक्ट्रिक कार या दोपहिया ख़रीदने की तैयारी में हैं तो इसे पहले देख लीजिए.,क्या भारत में इलैक्ट्रक व्हीकल खरीदने का सही समय आ गया है? सरकार ने ...,,https://i.ytimg.com/vi/LE5ahZXnNMc/hqdefault.jpg,2023-12-02 20:48:22.659722
Z7LgPZFS-0g,"Anant,The Car Explorer",UCRtPCMPOTNVU4QvqG_E3UUg,1651335951.0,Haryana Electric Vehicle Policy Updates🥳.To Implement soon.#ev,Haryana Ev Policy status.,,https://i.ytimg.com/vi/Z7LgPZFS-0g/hqdefault.jpg,2023-12-02 20:48:22.659759
5tmJ6AaCtds,TechyHindi,UC0a7UAGvjIhR51Sw7-H-stw,1664789400.0,Jharkhand मे EV Policy जल्द| #shorts | #shortsvideo | #techyhindi |,"Hello Doston, maine EV Talks Shorts ke video मे झारखंड के EV Policy के बारे में बताया हू।",,https://i.ytimg.com/vi/5tmJ6AaCtds/hqdefault.jpg,2023-12-02 20:48:22.659793
95lkLH86Ens,"Anant,The Car Explorer",UCRtPCMPOTNVU4QvqG_E3UUg,1665287610.0,Chhatisgarh Ev Policy Explained#ev #electric #subsidy #chhattisgarh,In this video you will be able to unlock all details of chhattisgarh Ev policy.,,https://i.ytimg.com/vi/95lkLH86Ens/hqdefault.jpg,2023-12-02 20:48:22.659826
yW2fOkMbI2k,KS MotoWorld,UCRa9MOiHRG5V-oUFWo5oHrw,1664908214.0,EV policy 2022 😥 #shorts,,,https://i.ytimg.com/vi/yW2fOkMbI2k/hqdefault.jpg,2023-12-02 20:48:22.659859
W3CmBJk_Srg,Bhakti Dhumal,UCp7_i040vtg9XvoL5Qmkbwg,1668730448.0,EV POLICY,,,https://i.ytimg.com/vi/W3CmBJk_Srg/hqdefault.jpg,2023-12-02 20:48:22.659892
TJa3g_CzwMc,Wheels Hour,UCR9BYKPfqOO6BGgZmz6WulQ,1670956063.0,Ev Ban in Europe|New Ev Policy in European countries|Ev vehicles| Electric world update,Ev Ban in Europe|New Ev Policy in European countries|Ev vehicles| Electric world update #electriccar #electricscooter.,,https://i.ytimg.com/vi/TJa3g_CzwMc/hqdefault.jpg,2023-12-02 20:48:22.659926
knVYjK1P7-w,Electric India,UCooleVMDUOjAmRUI4J9atWw,1655802932.0,Delhi Government new EV Policy for Diesel and Petrol Vehicles. #Delhi #ElectricVehicle,Delhi Government new Electric Vehicle Policy for Diesel and Petrol Vehicles. #Delhi #ElectricVehicle.,,https://i.ytimg.com/vi/knVYjK1P7-w/hqdefault.jpg,2023-12-02 20:48:22.659959
l1RTe1sGaeA,TechyHindi,UC0a7UAGvjIhR51Sw7-H-stw,1666341017.0,Delhi की तरह पंजाब में भी EV Policy @TechyHindi #shorts #shortsvideo #short #trending,Punjab ev policy @TechyHindi #shorts #shortsvideo #short #trending ...,,https://i.ytimg.com/vi/l1RTe1sGaeA/hqdefault.jpg,2023-12-02 20:48:22.659992
Cs0O_jW8XYo,Thailand Board of Investment North America,UC_DQhV8mIsfUwrfwdkZyYRA,1653072597.0,BOI Webinar: Thailand’s Electric Vehicle and Mobility Sector (May 2022),,,https://i.ytimg.com/vi/Cs0O_jW8XYo/hqdefault.jpg,2023-12-02 20:48:22.660025
